,n_atoms,sd_plus_yes,sd_minus_yes,mean_yes,sd_plus_no,sd_minus_no,mean_no
65,66,0.35770269410951044,0.3169495962347278,0.3373261451721191,0.21983473677224907,0.20419799905233588,0.21201636791229247
66,67,0.3646043500245523,0.3034474173246909,0.3340258836746216,0.21423127878185833,0.17959444295886434,0.19691286087036133
67,68,0.3894383281947046,0.3363208919285864,0.3628796100616455,0.22065497241671228,0.19077634014432288,0.20571565628051758
68,69,0.3927140900562096,0.3503444960643959,0.37152929306030275,0.20963777787776106,0.18239246122746355,0.1960151195526123
69,70,0.4277345465819297,0.3799271775086464,0.40383086204528806,0.23603222870639684,0.20960185027309536,0.2228170394897461
70,71,0.4187171923752508,0.3753466141585627,0.39703190326690674,0.2514553631334381,0.2009800349683686,0.22621769905090333
71,72,0.4237218451179351,0.36413778546678166,0.3939298152923584,0.23110983493540607,0.20632359859730878,0.21871671676635743
72,73,0.4278924648219938,0.3907707984989291,0.40933163166046144,0.2536445225222891,0.21299056162993257,0.23331754207611083
73,74,0.43666845132062615,0.3947969360237342,0.4157326936721802,0.2294980406912324,0.21613637207427053,0.22281720638275146
74,75,0.4715897697683246,0.40767973477879454,0.4396347522735596,0.25604620900385777,0.2111898807025631,0.23361804485321044
75,76,0.44565022239342067,0.41461493721351295,0.4301325798034668,0.28125075987288617,0.24559150048783163,0.2634211301803589
76,77,0.4799450225829328,0.4301244907379901,0.45503475666046145,0.289527349513447,0.2253127288404348,0.2574200391769409
77,78,0.4945050208105944,0.4409668000207045,0.46773591041564944,0.2832040106238112,0.24983751426327383,0.2665207624435425
78,79,0.5080496419386838,0.45802406182718525,0.48303685188293455,0.26539726715867956,0.2332412673872189,0.24931926727294923
79,80,0.5162499246137813,0.47282483010118465,0.49453737735748293,0.30758366578521795,0.24165444380340514,0.27461905479431153
80,81,0.5378222699070075,0.48625619460104913,0.5120392322540284,0.32309747842848024,0.26054724546373165,0.29182236194610595
81,82,0.540133565644988,0.482144790907136,0.511139178276062,0.3082887628575487,0.26275444240368173,0.2855216026306152
82,83,0.5237549686190381,0.5017207718137011,0.5127378702163696,0.319654161904461,0.2923930335301093,0.30602359771728516
83,84,0.5520349305845681,0.5068449693940696,0.5294399499893189,0.3121232140231236,0.26612042306183736,0.2891218185424805
84,85,0.539567373633272,0.5167136207820111,0.5281404972076416,0.30200724220955294,0.2758358516625174,0.28892154693603517
85,86,0.6267980920433108,0.5714924944282468,0.5991452932357788,0.3361410082294438,0.2977078973339107,0.31692445278167725
86,87,0.6509958586227824,0.5862986722457479,0.6186472654342652,0.32386966352975466,0.26117524499380496,0.2925224542617798
87,88,0.6213478069893309,0.5671441096671633,0.5942459583282471,0.35100849097629877,0.30904223496059086,0.3300253629684448
88,89,0.6597696223737726,0.5909263214586249,0.6253479719161987,0.3309128472933583,0.28953483604099234,0.3102238416671753
89,90,0.6903268645682858,0.5997701336464358,0.6450484991073608,0.3493495385982667,0.32010432073095696,0.3347269296646118
90,91,0.7117931181737247,0.5919068520716366,0.6518499851226807,0.3422838498873695,0.2987654398159997,0.3205246448516846
91,92,0.6840880426264857,0.629813477148905,0.6569507598876954,0.36906306328343025,0.3077880662484301,0.33842556476593016
92,93,0.6982471169010709,0.6464566527827671,0.672351884841919,0.40813129205895804,0.3229253981571064,0.3655283451080322
93,94,0.7573475033570084,0.6491594165038314,0.7032534599304199,0.36735146314568395,0.32550074785285116,0.34642610549926756
94,95,0.7535770516565222,0.6755321879217248,0.7145546197891235,0.3804406730178612,0.33381332478487313,0.3571269989013672
95,96,0.8387707237566112,0.6989454742109181,0.7688580989837647,0.4053210833694382,0.3551368615005569,0.38022897243499754
96,97,0.7880950067933796,0.6930179502073528,0.7405564785003662,0.5237914682139804,0.3180733083973477,0.42093238830566404
97,98,0.9154607344813719,0.7478649567417726,0.8316628456115722,0.40837188207502156,0.3661885694325468,0.3872802257537842
98,99,0.8478702769754181,0.7414511456014863,0.7946607112884522,0.43132920561285115,0.3565328568413725,0.3939310312271118
99,100,0.9482045021245671,0.7445241126825619,0.8463643074035645,0.4516245790101489,0.3432376913450757,0.3974311351776123
