,n_atoms,sd_plus_yes,sd_minus_yes,mean_yes,sd_plus_no,sd_minus_no,mean_no
35,36,0.06223120806232944,0.049378393912157856,0.05580480098724365,0.059719070988841216,0.047489848536305265,0.05360445976257324
36,37,0.06183072961611817,0.05637567602353026,0.059103202819824216,0.061516963304339464,0.04969495648020643,0.055605959892272946
37,38,0.06459755950086676,0.05631356186754144,0.0604555606842041,0.054552758066014756,0.04985684123818446,0.05220479965209961
38,39,0.07596432562567029,0.05124662522577014,0.06360547542572022,0.06083731627866616,0.05097413086488853,0.055905723571777345
39,40,0.06881124185589547,0.05739653898211724,0.06310389041900635,0.06078887023684101,0.053623866655859186,0.057206368446350096
40,41,0.06832184164695555,0.05928702981300539,0.06380443572998047,0.06516341876712317,0.05464520740780358,0.05990431308746338
41,42,0.19766963607745008,0.023548043899966897,0.11060883998870849,0.21985446442345088,0.033369670021739545,0.12661206722259521
42,43,0.18132029223056556,0.03389720273403404,0.1076087474822998,0.12945709115855147,0.03415722959645341,0.08180716037750244
43,44,0.1477144409945046,0.028699047393556956,0.08820674419403077,0.06627902744289416,0.05533194782260878,0.06080548763275147
44,45,0.07010509165369895,0.06130593625462625,0.0657055139541626,0.0630946690751204,0.05691432407368332,0.06000449657440186
45,46,0.07161423004031085,0.06259368621945478,0.06710395812988282,0.07183065500383894,0.058380984400457935,0.06510581970214843
46,47,0.0858838320710256,0.06872775545338847,0.07730579376220703,0.08049355760251337,0.05771774038637823,0.0691056489944458
47,48,0.09484024053078992,0.061772203393160266,0.07830622196197509,0.07251404932266985,0.06369658300154891,0.06810531616210938
48,49,0.08579073887099033,0.06702207584153409,0.07640640735626221,0.08109137042799462,0.06472195163926613,0.07290666103363037
49,50,0.08231729042683585,0.07049480902995127,0.07640604972839356,0.07485908579789578,0.06615353512800755,0.07050631046295167
50,51,0.08996438452849909,0.0690471701895185,0.0795057773590088,0.07483430112774858,0.06777720247332564,0.07130575180053711
51,52,0.0916160087335943,0.07419352724663031,0.0829047679901123,0.08936599877942517,0.07184720846544787,0.08060660362243652
52,53,0.09125199649367804,0.07336024906601435,0.0823061227798462,0.07836304942579601,0.07024978359727528,0.07430641651153565
53,54,0.09236061699170028,0.0756536232731923,0.0840071201324463,0.08255477262766737,0.07346033738820178,0.07800755500793458
54,55,0.0959368741165544,0.0818726027358626,0.0889047384262085,0.09487366134423368,0.06904149597388155,0.08195757865905762
55,56,0.10559784656891338,0.08181675189605245,0.09370729923248292,0.10463217074957806,0.07778374378594441,0.09120795726776124
56,57,0.10635305018700981,0.07706121830664252,0.09170713424682617,0.09486189695759109,0.07355188516215988,0.08420689105987549
57,58,0.10161975323074053,0.08350264133102704,0.09256119728088379,0.09194481869362853,0.07867176036215762,0.08530828952789307
58,59,0.11219205133122831,0.07822561987238497,0.09520883560180664,0.10374343752507935,0.07367231488580932,0.08870787620544433
59,60,0.11566378609188387,0.08795183166019134,0.1018078088760376,0.09415186871343029,0.07686220179743397,0.08550703525543213
60,61,0.1006477877794318,0.08756765869273618,0.09410772323608399,0.1372042112509876,0.07221351335838738,0.1047088623046875
61,62,0.11029717780307052,0.09571998261257889,0.1030085802078247,0.10092744807606584,0.08768911381358259,0.09430828094482421
62,63,0.12227539100046517,0.0919440837920153,0.10710973739624023,0.10541818684527682,0.0859998410325308,0.09570901393890381
63,64,0.11556316421161902,0.09524492218364464,0.10540404319763183,0.10535396855597137,0.09106140810723665,0.09820768833160401
64,65,0.12123255466806204,0.0939843204082319,0.10760843753814697,0.11435533818308563,0.09025968256886749,0.10230751037597656
65,66,0.11492489494524526,0.10069381080426647,0.10780935287475586,0.11667040746934232,0.09354635316603366,0.10510838031768799
66,67,0.1324311455992483,0.09298799426281226,0.11270956993103028,0.11185983422568761,0.09755817648598232,0.10470900535583497
67,68,0.12627917794854204,0.10193942518561322,0.11410930156707763,0.11081410278987434,0.09680289397526239,0.10380849838256836
68,69,0.13634956311905885,0.10947095918929074,0.1229102611541748,0.12402096574833921,0.10399665052363344,0.11400880813598632
69,70,0.14853147871217431,0.10528898828306492,0.12691023349761962,0.11554104533780593,0.10187581333528978,0.10870842933654785
70,71,0.14490276192673718,0.10371646071425403,0.1243096113204956,0.131525129046769,0.10449238422837748,0.11800875663757324
71,72,0.1297495998267697,0.11467026101307404,0.12220993041992187,0.12375949587224057,0.10225740705134341,0.11300845146179199
72,73,0.13359301660472545,0.11242744352405873,0.12301023006439209,0.12860582351040814,0.11041256905245808,0.11950919628143311
73,74,0.14255613937770734,0.11706261977756609,0.12980937957763672,0.14514296992842862,0.11847878948624424,0.13181087970733643
74,75,0.16529053653769243,0.14063507114358198,0.1529628038406372,0.15487069633129444,0.11514850113269486,0.13500959873199464
75,76,0.14448534420815778,0.13203614779623674,0.13826074600219726,0.15201990918396022,0.12440335436584446,0.13821163177490234
76,77,0.16723106815816707,0.12699057147501164,0.14711081981658936,0.13274715310005214,0.12607004279228184,0.129408597946167
77,78,0.16847225938185417,0.13334964003220834,0.15091094970703126,0.1407397938080059,0.12288678166196483,0.13181328773498535
78,79,0.1820791236422353,0.1359459408261485,0.1590125322341919,0.17552135988302925,0.11830111936501764,0.14691123962402344
79,80,0.17124820452103298,0.1383847166978391,0.15481646060943605,0.1667960591108759,0.12902727653670712,0.1479116678237915
80,81,0.17685470616100762,0.14977135623218085,0.16331303119659424,0.1651722847811191,0.13505259162268948,0.15011243820190429
81,82,0.17006092802837558,0.1411660121266537,0.15561347007751464,0.16634238785178646,0.1416831153067829,0.15401275157928468
82,83,0.17309210290723098,0.14792959699816455,0.16051084995269777,0.18549600208746772,0.1489306870604815,0.1672133445739746
83,84,0.1825001228575961,0.15972623937079744,0.17111318111419677,0.1804827951891538,0.14574348693059716,0.16311314105987548
84,85,0.16872361881858858,0.15380555407875027,0.16126458644866942,0.17617828645164751,0.14104578695838665,0.15861203670501708
85,86,0.19096339633063972,0.14806305478020013,0.16951322555541992,0.17575127244389835,0.14867313742243468,0.16221220493316652
86,87,0.19076572411643888,0.16966437346351715,0.18021504878997802,0.19624933639039902,0.15637837013731096,0.17631385326385499
87,88,0.19310428271563856,0.17112367977825793,0.18211398124694825,0.18170710337425822,0.16092175709937462,0.17131443023681642
88,89,0.19215918130656243,0.16746897154072762,0.17981407642364503,0.19976177854770194,0.1516653950668,0.17571358680725097
89,90,0.23995807233873628,0.17287146982129792,0.2064147710800171,0.1878695151292927,0.16405952959421802,0.17596452236175536
90,91,0.22546243539244354,0.1743686212024051,0.19991552829742432,0.189636340332461,0.1667917583461279,0.17821404933929444
91,92,0.22643430268557382,0.180597519519016,0.20351591110229492,0.1869899161216722,0.16863771601944105,0.17781381607055663
92,93,0.22307216912210448,0.1859626552492334,0.20451741218566893,0.21052526376603317,0.16910420515181349,0.18981473445892333
93,94,0.2416693060335629,0.18696343017249178,0.21431636810302734,0.20154354649953965,0.18408753794259902,0.19281554222106934
94,95,0.23481701302514885,0.20301710677160406,0.21891705989837645,0.23486390379378572,0.18896488877823578,0.21191439628601075
95,96,0.2140023792973265,0.20083002197830827,0.20741620063781738,0.22934432527537665,0.18308720090870537,0.206215763092041
96,97,0.21202271144043522,0.20521046955932065,0.20861659049987794,0.23581191304436808,0.18261607882269734,0.2092139959335327
97,98,0.23065981691926346,0.20717401677519454,0.218916916847229,0.23570937890047206,0.1813216231442057,0.20851550102233887
98,99,0.23812019786843897,0.21111710109701515,0.22461864948272706,0.2417928652122478,0.1984401269599934,0.2201164960861206
99,100,0.2531943559091878,0.20744001870934245,0.23031718730926515,0.2131923181629884,0.19443569354050283,0.2038140058517456
