,n_atoms,sd_plus_yes,sd_minus_yes,mean_yes,sd_plus_no,sd_minus_no,mean_no
22,23,0.05635468854260153,0.05205433474231058,0.05420451164245606,0.0412471402885573,0.03956045019606184,0.04040379524230957
23,24,0.07387440273174625,0.05173222950091977,0.06280331611633301,0.040836601130010704,0.038770790227411166,0.039803695678710935
24,25,0.0613649251079517,0.059246313371662564,0.06030561923980713,0.04257797741433109,0.04022984958151852,0.041403913497924806
25,26,0.07818233422478722,0.06202977247992467,0.07010605335235595,0.050590726377817606,0.039617613313344506,0.045104169845581056
26,27,0.08923948908514083,0.07257291173273027,0.08090620040893555,0.052585001262532655,0.047023515430582585,0.04980425834655762
27,28,0.07666331956020112,0.0697476225174356,0.07320547103881836,0.05316821916252741,0.04681213514655462,0.049990177154541016
28,29,0.07369929673005114,0.07011407492827405,0.0719066858291626,0.05938007127890531,0.04723041761269625,0.05330524444580078
29,30,0.07970587636766004,0.07630627725782825,0.07800607681274414,0.055573444853439576,0.04923541020332312,0.05240442752838135
30,31,0.12158049821327034,0.0778369498305529,0.09970872402191162,0.07106565828070895,0.052545505812308636,0.06180558204650879
31,32,0.09919771648790537,0.08081613086316886,0.09000692367553711,0.0707294271352595,0.055081577503412374,0.06290550231933593
32,33,0.09298013742700081,0.08603483144506949,0.08950748443603515,0.06024225384114747,0.0565674480784082,0.058404850959777835
33,34,0.12370012444268519,0.09411632376898474,0.10890822410583496,0.06930925542260521,0.05950172251318581,0.06440548896789551
34,35,0.1275177590195291,0.10410074073633027,0.11580924987792969,0.07553619960550703,0.06507602115865313,0.07030611038208008
35,36,0.11072152064517535,0.10329548908993208,0.10700850486755371,0.06697370207544469,0.06163566910985805,0.06430468559265137
36,37,0.11638684784312481,0.10363087142567401,0.11000885963439941,0.06858622238966205,0.06642564131883405,0.06750593185424805
37,38,0.16293106511008026,0.12909159228432893,0.1460113286972046,0.12307852950577541,0.0775367811631699,0.10030765533447265
38,39,0.1487397186061689,0.11768274385721,0.13321123123168946,0.07967870702462809,0.0709323121098934,0.07530550956726074
39,40,0.13534477780175583,0.11747456957983594,0.1264096736907959,0.08657345755280353,0.07524018304167888,0.08090682029724121
40,41,0.170872544955426,0.1323503973968689,0.15161147117614746,0.12250405600362191,0.09291199395365349,0.1077080249786377
41,42,0.15948088970263277,0.12273985538403717,0.14111037254333497,0.0963409654355925,0.08567345221272295,0.09100720882415772
42,43,0.15727163082686751,0.12875084155472427,0.1430112361907959,0.0897166529487981,0.07569691745525464,0.08270678520202637
43,44,0.1735560012713412,0.1406686710461637,0.15711233615875245,0.09990790251600129,0.08190786477220671,0.090907883644104
44,45,0.17671622272810353,0.14890891078630078,0.16281256675720215,0.10907873888894454,0.08873653630331621,0.09890763759613037
45,46,0.18158997971906138,0.14703584234819939,0.16431291103363038,0.11927728286671484,0.09073930152964747,0.10500829219818116
46,47,0.19684273479435055,0.1533840966418067,0.17511341571807862,0.10951581297088955,0.09310073556731846,0.101308274269104
47,48,0.19949522870255354,0.16593226534651873,0.18271374702453613,0.10984265173441932,0.09797385369770958,0.10390825271606445
48,49,0.23089005131409723,0.18333967547728458,0.2071148633956909,0.1255617104666261,0.10865645779204089,0.11710908412933349
49,50,0.2060496200076123,0.17217880597200197,0.18911421298980713,0.11301028191195643,0.10420611441983067,0.10860819816589355
50,51,0.2035612015848275,0.1800689310903434,0.19181506633758544,0.1250181938838389,0.09699980957990621,0.11100900173187256
51,52,0.2204533603521669,0.18737916680847766,0.20391626358032228,0.11383614323100791,0.0989817164186503,0.10640892982482911
52,53,0.22829813399463394,0.20433393082470197,0.21631603240966796,0.11598144270027416,0.10983766817008717,0.11290955543518066
53,54,0.23123505062440397,0.19419667773863314,0.21271586418151855,0.11774310827607834,0.11147508859281816,0.11460909843444825
54,55,0.25672312585768436,0.2229133525663879,0.23981823921203613,0.13552595440585088,0.12729557688992546,0.13141076564788817
55,56,0.25185414303888715,0.21558135996709432,0.23371775150299073,0.14266190256172406,0.1209582356066109,0.13181006908416748
56,57,0.28024195290877685,0.22899514578507085,0.25461854934692385,0.14341378520016446,0.1330078094195865,0.13821079730987548
57,58,0.3066322702409663,0.25720974025708054,0.2819210052490234,0.16701860457760834,0.14660444229739164,0.1568115234375
58,59,0.3008284779888527,0.21761110102115713,0.2592197895050049,0.1502457126075814,0.1327761665885856,0.1415109395980835
59,60,0.33817505287051663,0.2668701226818515,0.30252258777618407,0.1855216672098455,0.1635051081502619,0.1745133876800537
60,61,0.28065073029096926,0.25218904479447996,0.2664198875427246,0.1700357995587475,0.14238781112850837,0.15621180534362794
61,62,0.28769408990470363,0.24734605024727388,0.26752007007598877,0.15924825986817367,0.1451746431927394,0.15221145153045654
62,63,0.3032692497192311,0.27017368622437243,0.28672146797180176,0.16473642215091577,0.15588845387142308,0.16031243801116943
63,64,0.3274458712555558,0.28599716959222254,0.30672152042388917,0.16762677951259108,0.15319703297215015,0.16041190624237062
64,65,0.3705612605490353,0.3432910019479129,0.3569261312484741,0.20803030784471485,0.19099971000806834,0.1995150089263916
65,66,0.42025311386108216,0.3630062779235858,0.391629695892334,0.2453556313718741,0.19087645862446379,0.21811604499816895
66,67,0.3613168252104403,0.31713323468030674,0.3392250299453735,0.2023413130494132,0.17928839237966396,0.19081485271453857
67,68,0.3444719863570618,0.32757853740087284,0.3360252618789673,0.20508431070053065,0.1787440431813053,0.19191417694091797
68,69,0.4067500002566148,0.34310532734958643,0.3749276638031006,0.24450126476584022,0.19473194293679652,0.21961660385131837
69,70,0.37675061011520067,0.32490253662857377,0.3508265733718872,0.24001788266529847,0.18861518732676694,0.2143165349960327
70,71,0.5018908022052014,0.42897782343566776,0.46543431282043457,0.250505840736031,0.21172918085515552,0.23111751079559326
71,72,0.46261558608590275,0.399449013904942,0.43103229999542236,0.24877692250004385,0.2072579285741749,0.22801742553710938
72,73,0.48833715816763024,0.3987283954975309,0.4435327768325806,0.2885969897062986,0.21224243442700216,0.25041971206665037
73,74,0.49263684969027605,0.3994295336715404,0.4460331916809082,0.24885206032482926,0.22258515548022445,0.23571860790252686
74,75,0.42183380391198605,0.38362612460058715,0.4027299642562866,0.24588265723142586,0.2321542232617382,0.23901844024658203
75,76,0.5265321853062964,0.4223387119867944,0.4744354486465454,0.26396800500000417,0.23566850203429754,0.24981825351715087
76,77,0.5571555756896904,0.46851976877747276,0.5128376722335816,0.28927434289459725,0.2477646509408519,0.2685194969177246
77,78,0.48736416379134456,0.42630384882767397,0.45683400630950927,0.27538745887579763,0.23525135032830394,0.25531940460205077
78,79,0.5702064938542553,0.4578693919184498,0.5140379428863525,0.320494200721967,0.24934932993294023,0.2849217653274536
79,80,0.5773337156314524,0.4509415834408132,0.5141376495361328,0.28181478573099783,0.2444247524617512,0.2631197690963745
80,81,0.49754242119315906,0.4523286420392628,0.47493553161621094,0.25757044536520124,0.24347907322000384,0.25052475929260254
81,82,0.6097644903504913,0.4279114625608858,0.5188379764556885,0.2897959488350224,0.24844367328106648,0.26911981105804444
82,83,0.5179525678219349,0.4715205366549938,0.49473655223846436,0.28133068997074995,0.26271013301203816,0.27202041149139405
83,84,0.6359479451504095,0.4627332186374323,0.5493405818939209,0.2984806510618272,0.24416051181048723,0.2713205814361572
84,85,0.5542466210790805,0.49363202577150533,0.5239393234252929,0.2746357937083972,0.25560383603708625,0.2651198148727417
85,86,0.6286497767306201,0.5580389325284132,0.5933443546295166,0.2952990030032153,0.2725439573544507,0.283921480178833
86,87,0.6540182806806065,0.5817747853441737,0.6178965330123901,0.36343454636695166,0.2968185969435952,0.3301265716552734
87,88,0.8172446240854487,0.5789594183492437,0.6981020212173462,0.37260879751914033,0.3088408541989993,0.3407248258590698
88,89,0.6058844478400701,0.580003413411761,0.5929439306259155,0.2913654834274734,0.2622763126845871,0.2768208980560303
89,90,0.6370750797594437,0.5370110618268601,0.5870430707931519,0.3118981490461127,0.2879458775194391,0.2999220132827759
90,91,0.663274756527987,0.5993193234433266,0.6312970399856568,0.35847573063548727,0.29457340457264264,0.32652456760406495
91,92,0.6704730719839032,0.6169230251993243,0.6436980485916137,0.3522541627987658,0.32919653796112186,0.34072535037994384
92,93,0.8234810428257879,0.6901697559718194,0.7568253993988037,0.39742291684169545,0.3482323813913368,0.3728276491165161
93,94,0.8474591034024959,0.7170555335909123,0.7822573184967041,0.4094329877590476,0.369127078464097,0.3892800331115723
94,95,0.845564614442992,0.7597529781778576,0.8026587963104248,0.4130203321802489,0.3562382623326905,0.3846292972564697
95,96,0.843399155691686,0.7999220723356577,0.8216606140136719,0.4192996219017815,0.3603584572455574,0.38982903957366943
96,97,0.8847871326912907,0.7915357089529963,0.8381614208221435,0.40826748894542264,0.3753915400615354,0.391829514503479
97,98,0.9907537870395605,0.8607820100795801,0.9257678985595703,0.4080927252971759,0.3693653225696454,0.38872902393341063
98,99,0.9498449857685684,0.8554875795390487,0.9026662826538085,0.47613590378766524,0.4179305730342342,0.4470332384109497
99,100,0.9887122267679245,0.9004229432149857,0.9445675849914551,0.468701152232785,0.4077641683543732,0.4382326602935791
