,n_atoms,sd_plus_yes,sd_minus_yes,mean_yes,sd_plus_no,sd_minus_no,mean_no
55,56,0.03401491810302537,0.029391978488161146,0.03170344829559326,0.03350262626813895,0.028903198393115934,0.03120291233062744
56,57,0.033554590238400316,0.030051338182620183,0.03180296421051025,0.03668830797902612,0.029118319294533453,0.032903313636779785
57,58,0.03437556598432852,0.02943311359635996,0.03190433979034424,0.03617069729008723,0.028034472387647145,0.03210258483886719
58,59,0.03462374032202691,0.028981711261835387,0.03180272579193115,0.03713473088289309,0.029471647672404767,0.03330318927764893
59,60,0.0420889311469071,0.030319411214543086,0.036204171180725095,0.03829554829758714,0.02931166376906325,0.0338036060333252
60,61,0.03224974598952129,0.029755487775127147,0.031002616882324217,0.03719275149077588,0.029414580738838382,0.03330366611480713
61,62,0.03477410187381369,0.03043180594784159,0.03260295391082764,0.0366740611037946,0.030331000999476877,0.03350253105163574
62,63,0.04009896595719929,0.028508459732497975,0.034303712844848636,0.03419193004660614,0.030413496741723937,0.03230271339416504
63,64,0.03183530706109129,0.029768239081486833,0.030801773071289062,0.034110794217526594,0.029894628374636495,0.032002711296081544
64,65,0.038070825981459264,0.031335778785386445,0.034703302383422854,0.03765425930538005,0.030352589983560385,0.03400342464447022
65,66,0.03530169206300106,0.02970332426390324,0.03250250816345215,0.03312150449739575,0.030284390735758535,0.031702947616577146
66,67,0.04090848533613261,0.03269943626420919,0.0368039608001709,0.03977962615985917,0.031025303573417196,0.035402464866638186
67,68,0.038038309808692924,0.03136800885585786,0.03470315933227539,0.03411961279800203,0.03148659981796477,0.0328031063079834
68,69,0.046729721463528856,0.02587684210458638,0.03630328178405762,0.03985256553096453,0.02695260643558821,0.03340258598327637
69,70,0.03778741362881474,0.030618500677825886,0.034202957153320314,0.03809823002195807,0.028707037312026295,0.033402633666992185
70,71,0.03944999169822614,0.032157931809464295,0.03580396175384522,0.0386287647213339,0.031178335574686612,0.034903550148010255
71,72,0.04178021503524072,0.031226224173743655,0.03650321960449219,0.05071478155607759,0.02669305535798491,0.03870391845703125
72,73,0.0361769444268772,0.03022897178711205,0.033202958106994626,0.048500671242741905,0.029306421423884066,0.038903546333312986
73,74,0.04856360726347711,0.027844063711254335,0.03820383548736572,0.046705523610365465,0.026501187205064225,0.036603355407714845
74,75,0.04191563598155265,0.030491275868422932,0.03620345592498779,0.037078289415804606,0.031727929685147545,0.034403109550476076
75,76,0.050122845379241235,0.02508434036599802,0.03760359287261963,0.03546950513257896,0.03193528956041421,0.03370239734649658
76,77,0.037624530778478986,0.03198334695284425,0.03480393886566162,0.0682186217924693,0.021389522967662524,0.04480407238006592
77,78,0.03759410770062736,0.03041231243487068,0.03400321006774902,0.04649922132257924,0.027907879354910993,0.03720355033874512
78,79,0.037969458271351744,0.03083833439222247,0.03440389633178711,0.0348912138313846,0.03151565605692106,0.03320343494415283
79,80,0.03919253352457599,0.031813859908041205,0.035503196716308597,0.03766518747598353,0.029543627144988153,0.03360440731048584
80,81,0.03976011467534191,0.0316484432165038,0.03570427894592285,0.03582568909146583,0.03138059829256737,0.0336031436920166
81,82,0.036832219007138595,0.031376999971743244,0.03410460948944092,0.036748575029308714,0.031055904569690304,0.03390223979949951
82,83,0.0427908967271268,0.03301548259111051,0.03790318965911865,0.041080510240084724,0.03353091515969555,0.03730571269989014
83,84,0.038553747917985444,0.030653300498152257,0.03460352420806885,0.04041019277833101,0.030597964951771528,0.03550407886505127
84,85,0.04271491068289991,0.034893245521323724,0.03880407810211182,0.03813375205228913,0.030472433860796806,0.03430309295654297
85,86,0.04043884523184302,0.03276786558358667,0.036603355407714845,0.042818467812973875,0.030788023275893313,0.036803245544433594
86,87,0.04222784416234476,0.032977148131966755,0.03760249614715576,0.040880329780312696,0.03092624408748515,0.03590328693389892
87,88,0.055937239624442095,0.032067587874947553,0.044002413749694824,0.03974450034846622,0.033063383867842376,0.0364039421081543
88,89,0.0428585170546066,0.03534797441573031,0.039103245735168456,0.039932151040071515,0.03107414702511403,0.03550314903259277
89,90,0.036775903142142005,0.03223020609552889,0.034503054618835446,0.039560147220763835,0.030045680110779134,0.034802913665771484
90,91,0.04171862453702065,0.03268532901522544,0.037201976776123045,0.04133985822546524,0.03166567499291856,0.0365027666091919
91,92,0.039745922925912114,0.03205922043041112,0.03590257167816162,0.039841517048936306,0.032965175074476785,0.036403346061706546
92,93,0.03885164486255417,0.03155779613170852,0.035204720497131345,0.03951915777258527,0.032690343493894214,0.03610475063323974
93,94,0.04202601532776489,0.030981472922967525,0.03650374412536621,0.03616333623784679,0.03184236864191395,0.03400285243988037
94,95,0.036197548988304455,0.033208483573951404,0.03470301628112793,0.036955104172527474,0.033249106108844594,0.035102105140686034
95,96,0.03713547398531029,0.033270056944255146,0.035202765464782716,0.03525004488729122,0.03275604146219609,0.034003043174743654
96,97,0.04016397774829234,0.03244258581982289,0.03630328178405762,0.03992848288040052,0.03587947000045885,0.037903976440429685
97,98,0.036776202766029775,0.03223162308541065,0.03450391292572021,0.039251730020581896,0.03315584940141518,0.03620378971099854
98,99,0.04453431155017015,0.03307312939831618,0.038803720474243165,0.03974456678188015,0.03066253771030734,0.03520355224609375
99,100,0.04258676716392596,0.03362039378578107,0.038103580474853516,0.039052756739810394,0.030352798985287262,0.03470277786254883
