,n_atoms,sd_plus_yes,sd_minus_yes,mean_yes,sd_plus_no,sd_minus_no,mean_no
58,59,0.03735033786697766,0.03045738422469715,0.033903861045837404,0.03746859771807991,0.031138827971617367,0.034303712844848636
59,60,0.037457086750788134,0.031550357630925736,0.034503722190856935,0.05048203271682333,0.02972688871567178,0.040104460716247556
60,61,0.03816889370800133,0.03103867922901039,0.03460378646850586,0.0388930488063503,0.03171132321818584,0.03530218601226807
61,62,0.038385327310994026,0.031822459249064565,0.035103893280029295,0.037062516120725315,0.03214443692798074,0.03460347652435303
62,63,0.03787102116236818,0.032136016954086896,0.03500351905822754,0.04103803265664407,0.030368808621432104,0.035703420639038086
63,64,0.03750235343133877,0.03130515312994052,0.034403753280639646,0.04400345851549841,0.03180282543530725,0.03790314197540283
64,65,0.05273486440926663,0.034275519196690404,0.043505191802978516,0.06287984060538837,0.02972999406563213,0.04630491733551025
65,66,0.044163826879769504,0.0326456270844639,0.0384047269821167,0.03850756461728213,0.0312993449438751,0.034903454780578616
66,67,0.040454251573577966,0.03495234747122184,0.037703299522399904,0.04189987065576462,0.03170852778173538,0.03680419921875
67,68,0.09283202187281894,0.005577297051131254,0.049204659461975095,0.037542076784028745,0.0324648659649947,0.03500347137451172
68,69,0.04359837938448403,0.029608808268103866,0.03660359382629395,0.041344902281966245,0.0322619702766275,0.03680343627929687
69,70,0.04544039657532776,0.03396839210570251,0.039704394340515134,0.041828921073758824,0.03278050160995699,0.03730471134185791
70,71,0.03953240325454223,0.0324776370286609,0.03600502014160156,0.041983616661610275,0.031224524665294025,0.03660407066345215
71,72,0.05915945210558973,0.027449911450318467,0.0433046817779541,0.07108891825497077,0.02332054753482415,0.04720473289489746
72,73,0.043570930963649224,0.03624006986032538,0.0399055004119873,0.042881861262788645,0.03412586159182561,0.03850386142730713
73,74,0.036494261189281896,0.030913251475513024,0.03370375633239746,0.056749752761930145,0.024057837722688994,0.04040379524230957
74,75,0.039467263940462655,0.03334133553158325,0.03640429973602295,0.04594062051750497,0.03346711912177726,0.039703869819641115
75,76,0.04398704249697685,0.0328218392626667,0.038404440879821776,0.04772106393084356,0.028284728686954294,0.03800289630889893
76,77,0.04092557808792056,0.031081934958344097,0.03600375652313233,0.06493808867989126,0.024270800327677096,0.04460444450378418
77,78,0.04257607779709607,0.03263258614333362,0.037604331970214844,0.04178084421508502,0.033027705665896426,0.03740427494049072
78,79,0.04622374959091665,0.035184846447901715,0.04070429801940918,0.048662498237795664,0.029945680854611557,0.03930408954620361
79,80,0.04001698466632645,0.03519096401836593,0.03760397434234619,0.038743886817480755,0.03226260198256807,0.03550324440002441
80,81,0.04451828146018077,0.036288403033837784,0.040403342247009276,0.041176840284354525,0.031830075761788056,0.03650345802307129
81,82,0.04164163709621109,0.031565550556376804,0.03660359382629395,0.04561234816573782,0.02779511109329538,0.0367037296295166
82,83,0.04384870592009261,0.033560180035717944,0.038704442977905276,0.040388221624176636,0.03201916706295715,0.03620369434356689
83,84,0.04353759175339151,0.03546908015212607,0.03950333595275879,0.0427892433672798,0.03281834253970262,0.03780379295349121
84,85,0.04629426428333295,0.03931555322154986,0.042804908752441403,0.039769767318642325,0.032438780273520755,0.03610427379608154
85,86,0.04083150072813235,0.032176607410905736,0.036504054069519044,0.04759081363864767,0.032017769811669705,0.03980429172515869
86,87,0.04296950168815764,0.03283868961128083,0.037904095649719236,0.04365707006126228,0.03275069628090081,0.038203883171081546
87,88,0.044882592166442116,0.035927191769104756,0.040404891967773436,0.04290012255567671,0.03370791539293169,0.0383040189743042
88,89,0.04485802279406998,0.03435025586193587,0.03960413932800293,0.04456047742893269,0.031847384280662035,0.03820393085479736
89,90,0.04114059478812052,0.03526793449349568,0.0382042646408081,0.04755531783525075,0.03685377602156078,0.042204546928405764
90,91,0.04847839344009211,0.0367314053727741,0.042604899406433104,0.04292523950292604,0.03188168913171752,0.03740346431732178
91,92,0.043597522188475485,0.033610853742310653,0.03860418796539307,0.04031149793025239,0.03269560885075347,0.03650355339050293
92,93,0.04835230467269304,0.03645814302017805,0.042405223846435545,0.04339545857192415,0.034213555939184244,0.0388045072555542
93,94,0.043012705971571426,0.03279453165355064,0.03790361881256103,0.04580272758247678,0.033005627748944125,0.03940417766571045
94,95,0.03976142713814061,0.03564545800895412,0.037703442573547366,0.04242295961138623,0.03178396482709034,0.037103462219238284
95,96,0.04296771737802434,0.03323839452993464,0.03810305595397949,0.03916914907002891,0.03223750147318399,0.03570332527160645
96,97,0.04817145869862104,0.039438070796618215,0.04380476474761963,0.04110715083765448,0.03410160847020685,0.03760437965393067
97,98,0.043059467162935294,0.034948803100736586,0.03900413513183594,0.04709733777177636,0.03371587939130958,0.04040660858154297
98,99,0.0457624297805105,0.03324500506446021,0.03950371742248535,0.03966149627927997,0.03454485595460675,0.03710317611694336
99,100,0.04628874805169353,0.03551958057684651,0.04090416431427002,0.0423124531007522,0.03469493596785132,0.03850369453430176
