,n_atoms,sd_plus_yes,sd_minus_yes,mean_yes,sd_plus_no,sd_minus_no,mean_no
49,50,0.17265162387494903,0.025366402476979702,0.09900901317596436,0.07453968438566631,0.06807253447114521,0.07130610942840576
50,51,0.08630220013599117,0.07131112498302737,0.07880666255950927,0.07842549248962477,0.06818562582702561,0.07330555915832519
51,52,0.08050372397482419,0.07670977318704103,0.07860674858093261,0.08566471833186913,0.06735060912174416,0.07650766372680665
52,53,0.09709048406609111,0.07452411516181418,0.08580729961395264,0.09809881964221072,0.07011745652661251,0.08410813808441162
53,54,0.10404633960141883,0.07576761761293664,0.08990697860717774,0.09931795846863195,0.06709663618163661,0.08320729732513428
54,55,0.09263283472409291,0.07838381070742566,0.08550832271575928,0.08528084312434053,0.07433405364995146,0.079807448387146
55,56,0.09265323071044883,0.08076214404541056,0.08670768737792969,0.0955730217887554,0.0716421824501362,0.0836076021194458
56,57,0.09606387536232798,0.08175056059653434,0.08890721797943116,0.08704853924089076,0.07616609660810827,0.08160731792449952
57,58,0.11165954315675461,0.08995636260496415,0.10080795288085938,0.10092089628483222,0.0832956984112127,0.09210829734802246
58,59,0.10431502968162784,0.08370043128638974,0.09400773048400879,0.10010590261954753,0.08391046815376789,0.09200818538665771
59,60,0.10511861279598786,0.08489718005069183,0.09500789642333984,0.11363651447578443,0.07657945460990892,0.09510798454284668
60,61,0.11639945554631527,0.09381926012140933,0.1051093578338623,0.10932294205434712,0.07969525977365582,0.09450910091400147
61,62,0.12916458357630423,0.09705578576268503,0.11311018466949463,0.10669378392799797,0.08152471430198249,0.09410924911499023
62,63,0.11368980506833302,0.09373006721560252,0.10370993614196777,0.12410241829644886,0.08491533530462536,0.10450887680053711
63,64,0.11270924805991031,0.092707145220119,0.10270819664001465,0.11709258587895162,0.08392636744441263,0.10050947666168213
64,65,0.12979385096521387,0.10602610867528904,0.11790997982025146,0.11636895377210016,0.09124837677904729,0.10380866527557372
65,66,0.13282803876685173,0.09498696939660042,0.11390750408172608,0.12551222620394625,0.09530610265347562,0.11040916442871093
66,67,0.12677510527343486,0.10464369508056905,0.11570940017700196,0.11469801202355626,0.0933207200473666,0.10400936603546143
67,68,0.12056065335224736,0.1062545703416003,0.11340761184692383,0.12292765582237913,0.09249044453467653,0.10770905017852783
68,69,0.1509653338248953,0.10565550243303928,0.1283104181289673,0.11818699253106582,0.09783297168707383,0.10800998210906983
69,70,0.13797125078354314,0.1100492074378924,0.12401022911071777,0.12388990533883786,0.10292932378713872,0.11340961456298829
70,71,0.13712581362918208,0.10589314732357671,0.1215094804763794,0.1345250732358419,0.09849475556054481,0.11650991439819336
71,72,0.1447525065422999,0.10906691141119132,0.1269097089767456,0.13432203707339097,0.10669926228879165,0.1205106496810913
72,73,0.13711829750840127,0.11150340468581262,0.12431085109710693,0.14031020632513572,0.10411313542596294,0.12221167087554932
73,74,0.14079122506752959,0.11682996786459933,0.12881059646606446,0.1387104373480903,0.11010934300164117,0.12440989017486573
74,75,0.15862600313555258,0.11599710477460368,0.13731155395507813,0.14461581708546428,0.10640633104685991,0.1255110740661621
75,76,0.1493819885373328,0.12144225310085077,0.1354121208190918,0.16397580600839948,0.11404772304433489,0.13901176452636718
76,77,0.1567013881225104,0.1225217678528314,0.1396115779876709,0.13275178598942416,0.11947017980037077,0.12611098289489747
77,78,0.16156276006933448,0.12526146631006005,0.14341211318969727,0.1559545226473192,0.11747305913979014,0.13671379089355468
78,79,0.1840892346925374,0.14133815445236003,0.16271369457244872,0.15236449933913296,0.12665862344834264,0.1395115613937378
79,80,0.18252980063915714,0.14469559837817686,0.163612699508667,0.1482016989506949,0.12102022678477875,0.13461096286773683
80,81,0.17018495350253782,0.13883923740017212,0.15451209545135497,0.16113640429390982,0.12488745091544076,0.1430119276046753
81,82,0.18099625059164287,0.13863050989114523,0.15981338024139405,0.1583670887681325,0.1310571399000804,0.14471211433410644
82,83,0.17811287906874199,0.14731451007615545,0.16271369457244872,0.16332432990252116,0.1387003206712093,0.15101232528686523
83,84,0.17583496470331716,0.15519201855779124,0.1655134916305542,0.1624948423605177,0.13712898080537583,0.14981191158294677
84,85,0.19857765062786403,0.15445078984759986,0.17651422023773194,0.18310826059008534,0.13791706327771253,0.16051266193389893
85,86,0.18042470728803423,0.1458009549434111,0.16311283111572267,0.16801251735561104,0.1356121126187542,0.15181231498718262
86,87,0.19916906719524644,0.15985808009784438,0.1795135736465454,0.18287783101449195,0.15034904047598657,0.16661343574523926
87,88,0.18814574596766348,0.14888118388768318,0.16851346492767333,0.19404415993763482,0.14738311858104194,0.17071363925933838
88,89,0.1925317253667685,0.16129742006475006,0.17691457271575928,0.17795844433752853,0.15206870677025955,0.16501357555389404
89,90,0.2070578206912217,0.16317185269439843,0.18511483669281006,0.19663010179070395,0.17139963568183025,0.1840148687362671
90,91,0.2248971822556962,0.18133527013688192,0.20311622619628905,0.2138179947981685,0.15441148975993696,0.18411474227905272
91,92,0.20385295050915725,0.17297843796435347,0.18841569423675536,0.17618670564895778,0.15464014905685275,0.16541342735290526
92,93,0.21215931724264717,0.17047002960488702,0.1913146734237671,0.20479743824771623,0.17043234957882186,0.18761489391326905
93,94,0.1981614670146,0.1748685279499996,0.1865149974822998,0.18069105610220532,0.15813660159737963,0.16941382884979247
94,95,0.20562381825674275,0.17760448374521037,0.19161415100097656,0.22350364055776764,0.17652935657358002,0.20001649856567383
95,96,0.22244676114129058,0.18138562678290376,0.20191619396209717,0.19989799790645452,0.17393122381900933,0.18691461086273192
96,97,0.23359892377340896,0.19803426256692308,0.21581659317016602,0.21300963972360099,0.17962165261953866,0.19631564617156982
97,98,0.23212114290405597,0.1847123055059782,0.20841672420501708,0.2137643404295731,0.1876676015565109,0.200715970993042
98,99,0.2270513547835967,0.18878102169650582,0.20791618824005126,0.2314015768861371,0.18343239795211974,0.20741698741912842
99,100,0.23433718442407458,0.20009632349523693,0.21721675395965576,0.2178580410413791,0.18397358585071075,0.20091581344604492
